2025-02-05 21:16:09,032 (INFO)- django.utils.autoreload- Watching for file changes with StatReloader
2025-02-05 21:19:51,097 (INFO)- teacher.views- MIT
2025-02-05 21:19:51,558 (INFO)- teacher.views- MIT
2025-02-05 21:19:52,147 (INFO)- teacher.views- MIT
2025-02-05 21:19:52,824 (INFO)- teacher.views- MIT
2025-02-05 21:19:53,325 (INFO)- teacher.views- MIT
2025-02-05 21:19:53,791 (INFO)- teacher.views- MIT
2025-02-05 21:19:54,366 (INFO)- teacher.views- MIT
2025-02-05 21:19:54,995 (INFO)- teacher.views- MIT
2025-02-05 21:19:55,474 (INFO)- teacher.views- MIT
2025-02-05 21:19:56,035 (INFO)- teacher.views- MIT
2025-02-05 21:19:56,576 (INFO)- teacher.views- MIT
2025-02-05 21:19:57,182 (INFO)- teacher.views- MIT
2025-02-05 21:19:57,764 (INFO)- teacher.views- MIT
2025-02-05 21:19:58,414 (INFO)- teacher.views- MIT
2025-02-05 21:19:59,545 (INFO)- teacher.views- MIT
2025-02-05 21:20:05,310 (INFO)- teacher.views- MIT
2025-02-05 21:20:17,596 (INFO)- teacher.views- MIT
2025-02-05 21:20:19,493 (INFO)- teacher.views- MIT
2025-02-05 21:20:20,024 (INFO)- teacher.views- MIT
2025-02-05 21:21:00,597 (INFO)- teacher.views- MIT
2025-02-05 21:21:12,897 (INFO)- teacher.views- MIT
2025-02-05 21:21:13,271 (INFO)- teacher.views- MIT
2025-02-05 21:21:13,830 (INFO)- teacher.views- MIT
2025-02-05 21:21:14,473 (INFO)- teacher.views- MIT
2025-02-05 21:21:15,048 (INFO)- teacher.views- MIT
2025-02-05 21:21:15,844 (INFO)- teacher.views- MIT
2025-02-05 21:21:16,468 (INFO)- teacher.views- MIT
2025-02-05 21:21:48,016 (INFO)- teacher.views- MIT
2025-02-05 21:21:59,585 (INFO)- teacher.views- MIT
2025-02-05 21:21:59,891 (INFO)- teacher.views- MIT
2025-02-05 21:22:00,312 (INFO)- teacher.views- MIT
2025-02-05 21:22:00,671 (INFO)- teacher.views- MIT
2025-02-05 21:22:01,104 (INFO)- teacher.views- MIT
2025-02-05 21:22:01,555 (INFO)- teacher.views- MIT
2025-02-05 21:22:01,941 (INFO)- teacher.views- MIT
2025-02-05 21:22:02,283 (INFO)- teacher.views- MIT
2025-02-05 21:22:02,705 (INFO)- teacher.views- MIT
2025-02-05 21:22:03,121 (INFO)- teacher.views- MIT
2025-02-05 21:22:03,538 (INFO)- teacher.views- MIT
2025-02-05 21:22:03,940 (INFO)- teacher.views- MIT
2025-02-05 21:22:04,362 (INFO)- teacher.views- MIT
2025-02-05 21:22:04,739 (INFO)- teacher.views- MIT
2025-02-05 21:22:05,125 (INFO)- teacher.views- MIT
2025-02-05 21:22:09,317 (INFO)- django.utils.autoreload- Watching for file changes with StatReloader
2025-02-05 21:22:10,040 (INFO)- teacher.views- MIT
2025-02-05 21:22:10,431 (INFO)- teacher.views- MIT
2025-02-05 21:22:10,850 (INFO)- teacher.views- MIT
2025-02-05 21:22:11,231 (INFO)- teacher.views- MIT
2025-02-05 21:22:11,813 (INFO)- teacher.views- MIT
2025-02-05 21:22:12,236 (INFO)- teacher.views- MIT
2025-02-05 21:22:12,590 (INFO)- teacher.views- MIT
2025-02-05 21:22:12,992 (INFO)- teacher.views- MIT
2025-02-05 21:22:13,378 (INFO)- teacher.views- MIT
2025-02-05 21:22:13,855 (INFO)- teacher.views- MIT
2025-02-05 21:22:14,165 (INFO)- teacher.views- MIT
2025-02-05 21:22:14,790 (INFO)- teacher.views- MIT
2025-02-05 21:22:24,767 (INFO)- teacher.views- MIT
2025-02-05 21:22:25,005 (INFO)- teacher.views- MIT
2025-02-05 21:22:25,483 (INFO)- teacher.views- MIT
2025-02-05 21:22:25,861 (INFO)- teacher.views- MIT
2025-02-05 21:22:26,288 (INFO)- teacher.views- MIT
2025-02-05 21:22:26,696 (INFO)- teacher.views- MIT
2025-02-05 21:22:27,105 (INFO)- teacher.views- MIT
2025-02-05 21:22:27,499 (INFO)- teacher.views- MIT
2025-02-05 21:22:27,869 (INFO)- teacher.views- MIT
2025-02-05 21:22:28,285 (INFO)- teacher.views- MIT
2025-02-05 21:23:52,776 (INFO)- teacher.views- MIT
2025-02-05 21:25:03,881 (INFO)- teacher.views- MIT
2025-02-05 21:26:07,926 (INFO)- teacher.views- MIT
2025-02-05 21:27:06,782 (INFO)- teacher.views- MIT
2025-02-05 21:27:08,807 (INFO)- teacher.views- MIT
2025-02-05 21:27:55,367 (INFO)- teacher.views- MIT
2025-02-05 21:28:30,013 (WARNING)- django.request- Unauthorized: /api/login-student/
2025-02-05 21:29:26,031 (INFO)- teacher.views- MIT
2025-02-05 21:29:41,430 (INFO)- teacher.views- MIT
2025-02-05 21:29:52,536 (INFO)- admin_app.views- eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM5NjM1MTkxLCJpYXQiOjE3Mzg3NzExOTEsImp0aSI6IjI4NTNjY2ViMDIyNzQxYjRhNmZhNjEwZWIzNTAxNGFkIiwidXNlcl9pZCI6MTR9.W9nZ1MzzRNcSos2snmBJ9Zg_7TtmQH6nU0pMuFGtxDI
2025-02-05 21:29:52,545 (INFO)- admin_app.serializers- admin_app
2025-02-05 21:29:52,576 (INFO)- admin_app.serializers- admin_app
2025-02-05 21:29:56,486 (INFO)- admin_app.serializers- admin_app
2025-02-05 21:30:01,600 (INFO)- admin_app.serializers- admin_app
2025-02-05 21:30:02,144 (INFO)- admin_app.serializers- admin_app
2025-02-05 21:30:02,397 (ERROR)- django.request- Internal Server Error: /api/admin-courses/teacher/get/
Traceback (most recent call last):
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\OneDrive\Desktop\Examino\project\teacher\views.py", line 87, in get
    user = TeacherCred.objects.get(username=username)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\query.py", line 649, in get
    raise self.model.DoesNotExist(
teacher.models.TeacherCred.DoesNotExist: TeacherCred matching query does not exist.
2025-02-05 21:30:02,397 (ERROR)- django.request- Internal Server Error: /api/admin-class/teacher/get/
Traceback (most recent call last):
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\OneDrive\Desktop\Examino\project\teacher\views.py", line 68, in get
    user = TeacherCred.objects.get(username=username)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\query.py", line 649, in get
    raise self.model.DoesNotExist(
teacher.models.TeacherCred.DoesNotExist: TeacherCred matching query does not exist.
2025-02-05 21:30:11,192 (ERROR)- django.request- Internal Server Error: /api/admin-class/teacher/get/
Traceback (most recent call last):
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\OneDrive\Desktop\Examino\project\teacher\views.py", line 68, in get
    user = TeacherCred.objects.get(username=username)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\query.py", line 649, in get
    raise self.model.DoesNotExist(
teacher.models.TeacherCred.DoesNotExist: TeacherCred matching query does not exist.
2025-02-05 21:30:24,318 (INFO)- teacher.views- MIT
2025-02-05 21:31:03,491 (INFO)- teacher.views- MIT
2025-02-05 21:31:37,855 (INFO)- student.views- <QuerySet []>
2025-02-05 21:31:37,855 (INFO)- student.views- <QuerySet [<StudentMarks: StudentMarks object (20)>]>
2025-02-05 21:32:38,469 (INFO)- student.views- <QuerySet []>
2025-02-05 21:32:38,485 (INFO)- student.views- <QuerySet [<StudentMarks: StudentMarks object (19)>, <StudentMarks: StudentMarks object (21)>]>
2025-02-05 21:35:07,724 (INFO)- student.views- ['Option 1']
2025-02-05 21:35:09,715 (INFO)- student.views- ['Option 1']
2025-02-05 21:35:13,537 (INFO)- student.views- <QuerySet [<Exams: Exams object (6)>]>
2025-02-05 21:35:13,549 (INFO)- student.views- <QuerySet [<StudentMarks: StudentMarks object (22)>, <StudentMarks: StudentMarks object (23)>]>
2025-02-05 21:40:53,843 (INFO)- django.utils.autoreload- C:\Users\hp\OneDrive\Desktop\Examino\project\home\models.py changed, reloading.
2025-02-05 21:40:55,130 (INFO)- django.utils.autoreload- Watching for file changes with StatReloader
2025-02-05 21:48:20,379 (INFO)- django.utils.autoreload- C:\Users\hp\OneDrive\Desktop\Examino\project\project\settings.py changed, reloading.
2025-02-06 18:08:57,651 (INFO)- django.utils.autoreload- Watching for file changes with StatReloader
2025-02-06 18:09:08,428 (INFO)- admin_app.views- eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM5NzA5NTQ2LCJpYXQiOjE3Mzg4NDU1NDYsImp0aSI6IjI5ZGY0ZmVkNmVlNDRlMzc4ZDQxNTI5YjcwZGNlYmQxIiwidXNlcl9pZCI6MTR9.qrwf_mEAWp2irNvS0AODr0wjVyKVXd-W-U-OWdp5eHY
2025-02-06 18:09:08,437 (INFO)- admin_app.serializers- admin_app
2025-02-06 18:09:08,461 (INFO)- admin_app.serializers- admin_app
2025-02-06 18:09:11,766 (INFO)- admin_app.serializers- admin_app
